TC,LOC,SC,E
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testIndexOfAny_StringString,13,0,185.414047
org.apache.commons.lang3.ValidateTest\$NotEmpty\$WithMap\$WithoutMessage#shouldThrowNullPointerExceptionWithDefaultMessageForNullMap,4,0,201.989456
org.apache.commons.lang3.exception.UncheckedExceptionTest#testConstructWithCause,4,1,203.514694
org.apache.commons.lang3.StringUtilsIsTest#testIsWhitespace,14,0,205.325623
org.apache.commons.lang3.ArrayUtilsTest#testSubarrayShort,24,0,213.679977
org.apache.commons.lang3.tuple.ImmutablePairTest#testUnsupportedOperation,4,0,204.393951
org.apache.commons.lang3.ValidateTest\$NotEmpty\$WithArray\$WithMessage#shouldNotThrowExceptionForArrayContainingNullReference,3,0,206.48793
org.apache.commons.lang3.BooleanUtilsTest#test_toBoolean_Boolean,5,4,200.23288
org.apache.commons.lang3.function.FailableFunctionsTest#testFailableObjDoubleConsumerNop,3,0,207.690506
org.apache.commons.lang3.ArrayUtilsTest#testLastIndexOfByteWithStartIndex,12,0,219.599014
org.apache.commons.lang3.stream.StreamsTest#testOfEnumeration,12,0,224.037766
org.apache.commons.lang3.math.NumberUtilsTest#testIsNumberLANG1385,3,1,199.719589
org.apache.commons.lang3.ClassUtilsTest#test_getAbbreviatedName_String,20,0,195.229965
org.apache.commons.lang3.tuple.ImmutablePairTest#testComparableLeftOnly,10,13,203.433075
org.apache.commons.lang3.function.FailableFunctionsTest#testThrows_FailableObjLongConsumer_Object_Throwable,8,0,208.303986
org.apache.commons.lang3.math.NumberUtilsTest#testMinimumShort,9,5,212.022018
org.apache.commons.lang3.builder.CompareToBuilderTest#testObjectEx2,5,0,200.541779
org.apache.commons.lang3.RangeTest#testIntersectionWith,8,0,198.340073
org.apache.commons.lang3.ArrayUtilsTest#testSameLengthChar,22,0,209.168686
org.apache.commons.lang3.ArrayUtilsTest#testReverseBooleanRange,25,0,212.309921
org.apache.commons.lang3.time.DateUtilsTest#testRoundLang346,31,10,207.998688
org.apache.commons.lang3.reflect.MethodUtilsTest#testGetMethodsWithAnnotation,7,0,203.673035
org.apache.commons.lang3.StringUtilsTest#testReplace_StringStringArrayStringArray,17,15,210.88768
org.apache.commons.lang3.time.DateUtilsRoundingTest#testRoundSemiMonth,41,0,210.783646
org.apache.commons.lang3.StringUtilsContainsTest#testContainsAny_StringCharArrayWithSupplementaryChars,13,0,195.897614
org.apache.commons.lang3.concurrent.UncheckedFutureTest#testGetInterruptedException,4,0,191.15242
org.apache.commons.lang3.ArrayUtilsTest#testNullToEmptyDouble,4,0,212.710419
org.apache.commons.lang3.function.FailableFunctionsTest#testFailableToLongFunctionNop,3,0,208.700226
org.apache.commons.lang3.mutable.MutableByteTest#testConstructors,7,8,200.846924
org.apache.commons.lang3.ArrayUtilsTest#testNullToEmptyObjectNull,3,0,204.277679
org.apache.commons.lang3.reflect.FieldUtilsTest#testWriteNamedField,20,11,206.221497
org.apache.commons.lang3.function.FailableFunctionsTest#testThrows_FailableBiFunction_Object_Throwable,8,0,206.322968
org.apache.commons.lang3.exception.ExceptionUtilsTest#testStream_jdkNoCause,4,0,201.191956
org.apache.commons.lang3.builder.SimpleToStringStyleTest#testBlank,3,0,204.444672
org.apache.commons.lang3.ConversionTest#testBinaryToHexDigit_2args,14,21,203.339951
org.apache.commons.lang3.util.FluentBitSetTest#test_hashCode,9,8,196.743668
org.apache.commons.lang3.text.StrBuilderTest#testGetCharsIntIntCharArrayInt,14,6,203.305161
org.apache.commons.lang3.compare.ComparableUtilsTest\$A_is_1\$B_is_1\$C_is_1#between_returns_true,3,0,194.482498
org.apache.commons.lang3.time.DateUtilsFragmentTest#testMillisecondsOfDayWithDate,7,0,205.043549
org.apache.commons.lang3.text.StrBuilderTest#testMinimizeCapacity,8,9,201.974899
org.apache.commons.lang3.time.DateUtilsTest#testParseDate_Null,4,1,208.336441
org.apache.commons.lang3.ArraySorterTest#testSortObjects,6,2,200.820816
org.apache.commons.lang3.reflect.InheritanceUtilsTest#testDistanceGreaterThanZero,6,9,205.024506
org.apache.commons.lang3.ObjectUtilsTest#testMode,8,0,209.481384
org.apache.commons.lang3.text.WordUtilsTest#testUncapitalize_String,11,10,204.356812
org.apache.commons.lang3.builder.JsonToStringStyleTest#testAppendSuper,8,0,205.910233
org.apache.commons.lang3.builder.CompareToBuilderTest#testReflectionHierarchyCompareExcludeFields,15,0,201.330414
org.apache.commons.lang3.tuple.TripleTest#testComparable1,8,11,195.693329
org.apache.commons.lang3.ArrayUtilsRemoveTest#testRemoveByteArray,18,0,198.445831
org.apache.commons.lang3.StringUtilsTest#testDefaultIfEmpty_CharBuffers,7,9,209.945908
org.apache.commons.lang3.text.StrBuilderTest#testReplace_StrMatcher_String_int_int_int_VaryStartIndex,41,35,204.851303
org.apache.commons.lang3.builder.DiffResultTest#testNullStyle,4,0,203.139511
org.apache.commons.lang3.concurrent.BackgroundInitializerTest#testSetExternalExecutor,15,10,196.966873
org.apache.commons.lang3.ClassUtilsTest#test_getShortClassName_Object,13,0,203.547806
org.apache.commons.lang3.StringEscapeUtilsTest#testEscapeJava,19,5,195.186478
org.apache.commons.lang3.concurrent.BasicThreadFactoryTest#testNewThreadNoNamingPattern,12,6,194.163605
org.apache.commons.lang3.builder.HashCodeBuilderTest#testReflectionHashCodeExcludeFields,12,0,200.649139
org.apache.commons.lang3.time.DateUtilsFragmentTest#testMillisecondFragmentInLargerUnitWithDate,7,0,204.832077
org.apache.commons.lang3.FunctionsTest#testApplyFunction,20,0,197.914749
org.apache.commons.lang3.reflect.MethodUtilsTest#testGetOverrideHierarchyExcludingInterfaces,15,0,205.560654
org.apache.commons.lang3.JavaVersionTest#testAtLeast,7,0,191.189926
org.apache.commons.lang3.RangeTest#testIsOverlappedBy,15,0,197.36055
org.apache.commons.lang3.function.FailableFunctionsTest#testFailableConsumerNop,3,0,204.462341
org.apache.commons.lang3.text.ExtendedMessageFormatTest#testExtendedFormats,10,28,210.997131
org.apache.commons.lang3.compare.ComparableUtilsTest\$A_is_1\$B_is_10#static_gt_returns_false,3,0,202.294632
org.apache.commons.lang3.tuple.TripleTest#testOfNonNull,11,4,205.526855
org.apache.commons.lang3.text.StrMatcherTest#testQuoteMatcher,7,9,192.894104
org.apache.commons.lang3.builder.ToStringBuilderTest#testReflectionInteger,3,16,204.123611
org.apache.commons.lang3.function.FailableFunctionsTest#testFunctionIdentity,5,0,208.749329
org.apache.commons.lang3.EnumUtilsTest#test_generateBitVectors_nullIterable,3,1,204.083649
org.apache.commons.lang3.builder.CompareToBuilderTest#testFloat,19,0,197.963348
org.apache.commons.lang3.mutable.MutableFloatTest#testGetSet,14,20,202.661484
org.apache.commons.lang3.ConversionTest#testHexToByte,9,12,206.522522
org.apache.commons.lang3.time.DateUtilsTest#testTruncate,69,52,208.673538
org.apache.commons.lang3.ArrayUtilsRemoveTest#testRemoveCharArray,18,0,205.867508
org.apache.commons.lang3.exception.AbstractExceptionContextTest#testGetContextLabels,11,0,201.182724
org.apache.commons.lang3.ClassUtilsTest#testGetClassClassNotFound,5,0,203.979187
org.apache.commons.lang3.event.EventUtilsTest#testConstructor,8,6,197.761093
org.apache.commons.lang3.ArrayUtilsTest#testSwapNullObjectArray,5,0,214.421768
org.apache.commons.lang3.ValidateTest\$InclusiveBetween\$WithComparable\$WithMessage#shouldNotThrowExceptionWhenValueIsBetweenBounds,3,0,211.056595
org.apache.commons.lang3.StringUtilsTest#testToString,10,7,208.18718
org.apache.commons.lang3.math.NumberUtilsTest#testBigIntegerToDoubleBigIntegerD,4,5,208.527298
org.apache.commons.lang3.EnumUtilsTest#test_processBitVector_nullClass,4,1,201.390503
org.apache.commons.lang3.time.DateUtilsTest#testIsSameDay_DateNotNullNull,3,1,202.981125
org.apache.commons.lang3.ArrayUtilsRemoveMultipleTest#testRemoveElementByteArray,40,0,210.596298
org.apache.commons.lang3.reflect.FieldUtilsTest#testReadNamedStaticFieldForceAccess,12,6,210.466537
org.apache.commons.lang3.mutable.MutableBooleanTest#testSetNull,4,3,203.303802
org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest#testRemoveChangeListener,9,11,206.614944
org.apache.commons.lang3.builder.EqualsBuilderTest#testObjectRecursive,17,0,200.947601
org.apache.commons.lang3.ArrayUtilsTest#testIsSortedInt,10,0,205.519455
org.apache.commons.lang3.time.DateUtilsTest#testParse_NullParsers,3,1,201.189377
org.apache.commons.lang3.ValidateTest\$NotEmpty\$WithCollection\$WithoutMessage#shouldReturnTheSameInstance,4,0,211.621552
org.apache.commons.lang3.ValidateTest\$ValidState\$WitMessage#shouldNotThrowExceptionForValidIndex,3,0,206.121613
org.apache.commons.lang3.reflect.FieldUtilsTest#testGetFieldsListWithAnnotationIllegalArgumentException2,3,1,198.625687
org.apache.commons.lang3.ObjectUtilsTest#testGetClass,6,0,194.384018
org.apache.commons.lang3.tuple.ImmutablePairTest#testNullPairKey,3,3,206.268066
org.apache.commons.lang3.time.DateUtilsRoundingTest#testRoundMilliSecond,13,0,207.602127
org.apache.commons.lang3.builder.ToStringBuilderTest#testIntArray,8,27,210.329391
org.apache.commons.lang3.function.FailableFunctionsTest#testLongUnaryOperatorCompose,16,0,207.452347
org.apache.commons.lang3.reflect.FieldUtilsTest#testGetFieldIllegalArgumentException4,3,1,209.583435
org.apache.commons.lang3.BooleanUtilsTest#testOneHot_primitive_emptyInput,3,1,202.616196
org.apache.commons.lang3.ValidateTest\$NotNull\$WithMessage#shouldNotThrowForNonNullReference,3,0,206.465271
org.apache.commons.lang3.ArrayUtilsAddTest#testLANG571,6,0,207.914062
org.apache.commons.lang3.text.WordUtilsTest#testWrap_StringInt,19,19,197.377853
org.apache.commons.lang3.time.FastDateFormatTest#testTimeDefaults,5,3,204.923523
org.apache.commons.lang3.ArrayUtilsTest#testNullToEmptyBoolean,4,0,208.045639
org.apache.commons.lang3.DoubleRangeTest#testElementCompareTo,8,10,202.425827
org.apache.commons.lang3.builder.RecursiveToStringStyleTest#testLongArrayArray,8,8,191.796036
org.apache.commons.lang3.StringUtilsTest#testLengthStringBuffer,7,11,199.531021
org.apache.commons.lang3.time.DateUtilsTest#testIsSameDay_Date,11,7,201.712296
org.apache.commons.lang3.function.FailableFunctionsTest#testLongPredicate,6,0,201.022461
org.apache.commons.lang3.IntegerRangeTest#testIsBeforeRange,10,9,208.637527
org.apache.commons.lang3.ValidateTest\$NoNullElements\$WithArray\$WithoutMessage#shouldThrowIllegalArgumentExceptionWithDefaultMessageForArrayWithNullElement,4,0,202.256317
org.apache.commons.lang3.mutable.MutableIntTest#testCompareTo,6,9,204.233383
org.apache.commons.lang3.mutable.MutableFloatTest#testGetAndIncrement,7,9,206.419266
org.apache.commons.lang3.math.NumberUtilsTest#testIsNumberLANG971,7,1,200.769897
org.apache.commons.lang3.ArrayUtilsRemoveMultipleTest#testRemoveAllLongArrayRemoveNone,7,0,203.673218
org.apache.commons.lang3.StringUtilsTest#testSplitPreserveAllTokens_StringString_StringStringInt,114,48,209.769867
org.apache.commons.lang3.EnumUtilsTest#test_getEnumMap,12,11,200.241959
org.apache.commons.lang3.mutable.MutableByteTest#testIncrementAndGet,7,9,199.897919
org.apache.commons.lang3.text.StrBuilderAppendInsertTest#testAppendFixedWidthPadLeft,28,0,195.427124
org.apache.commons.lang3.mutable.MutableByteTest#testAddAndGetValuePrimitive,6,6,203.847733
org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest#testInitializeEx,11,10,201.857025
org.apache.commons.lang3.text.StrBuilderAppendInsertTest#testAppendln_CharArray_int_int,19,0,211.336838
org.apache.commons.lang3.builder.ToStringBuilderTest#testAppendDoubleArrayWithFieldName,7,27,203.888092
org.apache.commons.lang3.builder.HashCodeBuilderTest#testObjectBuild,6,0,198.42041
org.apache.commons.lang3.concurrent.MemoizerFunctionTest#testDoesRecalculateWhenSetToTrue,10,0,210.385147
org.apache.commons.lang3.builder.ToStringBuilderTest#testReflectionObjectCycle,7,8,204.736267
org.apache.commons.lang3.EnumUtilsTest#test_getEnum_nonEnumClass,4,2,197.242935
org.apache.commons.lang3.builder.JsonToStringStyleTest#testMapSkipNullKey,6,0,205.884033
org.apache.commons.lang3.builder.ToStringBuilderTest#testInt,5,25,205.229309
org.apache.commons.lang3.reflect.FieldUtilsTest#testReadFieldForceAccess,23,15,201.117249
org.apache.commons.lang3.RangeTest#testIsBeforeRange,10,0,203.018021
org.apache.commons.lang3.ClassUtilsTest#test_isAssignable_Autoboxing,21,0,195.756775
org.apache.commons.lang3.tuple.ImmutableTripleTest#testUseAsKeyOfTreeMap,16,8,207.126877
org.apache.commons.lang3.text.StrBuilderTest#testAppendToCharBuffer,9,8,207.418198
org.apache.commons.lang3.function.FailableFunctionsTest#testThrows_FailableBiPredicate_Object_Throwable,8,0,205.683502
org.apache.commons.lang3.text.StrBuilderAppendInsertTest#testAppendln_PrimitiveNumber,14,0,204.682755
org.apache.commons.lang3.CharUtilsTest#testConstructor,8,6,201.320831
org.apache.commons.lang3.ArrayUtilsTest#testNullToEmptyFloatEmptyArray,6,0,215.875336
org.apache.commons.lang3.ValidateTest\$NotEmpty\$WithCollection\$WithMessage#shouldReturnTheSameInstance,4,0,203.739563
org.apache.commons.lang3.compare.ComparableUtilsTest\$A_is_1\$B_is_1#lessThan_returns_false,3,0,196.467499
org.apache.commons.lang3.ConversionTest#testShortToByteArray,14,25,204.22644
org.apache.commons.lang3.StringUtilsTest#testLang623,4,3,199.724731
org.apache.commons.lang3.function.ObjectsTest#testRequireNonNullObject,10,0,202.092514
org.apache.commons.lang3.ArrayUtilsRemoveMultipleTest#testRemoveAllShortArrayRemoveNone,7,0,209.531601
org.apache.commons.lang3.ObjectUtilsTest#testToString_SupplierString,6,0,197.087769
org.apache.commons.lang3.FunctionsTest#testThrows_FailableFunction_Object_Throwable,8,0,203.435257
org.apache.commons.lang3.StringUtilsTest#testGetLevenshteinDistance_NullStringInt,3,1,199.263504
org.apache.commons.lang3.math.NumberUtilsTest#testMinDouble_nullArray,3,1,207.226715
org.apache.commons.lang3.function.MethodInvokersFunctionTest#testApply0ArgThrowsUnchecked,4,0,202.742828
org.apache.commons.lang3.builder.ToStringBuilderTest#testLongArray,8,27,202.058105
org.apache.commons.lang3.ArrayUtilsTest#testSwapByte,7,0,216.039795
org.apache.commons.lang3.reflect.MethodUtilsTest#testInvokeMethodForceAccessNoArgs,3,0,206.903
org.apache.commons.lang3.tuple.ImmutablePairTest#testPairOfMapEntry,8,6,198.341324
org.apache.commons.lang3.time.FastDateFormatTest#testTimeDateDefaults,5,4,188.214066
org.apache.commons.lang3.time.DateFormatUtilsTest#testTimeNoTISO,5,1,189.173218
org.apache.commons.lang3.concurrent.ConcurrentUtilsTest#testHandleCauseError,5,2,195.507202
org.apache.commons.lang3.builder.ToStringBuilderTest#testByteArrayArray,8,27,196.410355
org.apache.commons.lang3.reflect.InheritanceUtilsTest#testDistanceNullParent,3,3,203.134964
org.apache.commons.lang3.builder.ToStringBuilderTest#testDoubleArray,8,27,210.144943
org.apache.commons.lang3.ArrayUtilsAddTest#testAddFirstBoolean,13,0,196.93454
org.apache.commons.lang3.ObjectUtilsTest#testDefaultIfNull,20,0,202.80188
org.apache.commons.lang3.concurrent.TimedSemaphoreTest#testGetAverageCallsPerPeriod,15,21,196.926163
org.apache.commons.lang3.mutable.MutableObjectTest#testToString,5,6,200.294434
org.apache.commons.lang3.time.DateUtilsFragmentTest#testMinuteFragmentInLargerUnitWithDate,5,0,205.866623
org.apache.commons.lang3.util.FluentBitSetTest#test_size,5,6,193.157043
org.apache.commons.lang3.StringUtilsTest#testIsAllLowerCase,12,10,211.626877
org.apache.commons.lang3.compare.ComparableUtilsTest\$A_is_1\$B_is_0#static_lt_returns_false,3,0,203.728943
org.apache.commons.lang3.ObjectUtilsTest#testPossibleCloneOfUncloneable,5,0,208.582703
org.apache.commons.lang3.function.MethodInvokersFailableSupplierTest#testSupplierStatic,4,0,194.213989
org.apache.commons.lang3.text.WordUtilsTest#testWrap_StringIntStringBooleanString,14,12,198.48288
org.apache.commons.lang3.mutable.MutableFloatTest#testHashCode,9,7,195.236328
org.apache.commons.lang3.ValidateTest\$NoNullElements\$WithArray\$WithMessage#shouldNotThrowExceptionForNonEmptyArray,3,0,209.095703
org.apache.commons.lang3.RandomStringUtilsTest#testRandomPrintRange,20,4,203.857864
org.apache.commons.lang3.LongRangeTest#testIsBefore,8,6,195.345337
org.apache.commons.lang3.ValidateTest\$InclusiveBetween\$WithComparable\$WithMessage#shouldNotThrowExceptionWhenValueIsUpperBound,3,0,199.472519
org.apache.commons.lang3.ClassPathUtilsTest#testToFullyQualifiedPathClassNull,3,1,198.952179
org.apache.commons.lang3.FunctionsTest#testAsRunnable,10,0,205.60379
org.apache.commons.lang3.ArrayUtilsTest#testIndexOfInt,10,0,215.232376
org.apache.commons.lang3.ValidateTest\$ExclusiveBetween\$WithComparable\$WithMessage#shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound,4,0,193.630188
org.apache.commons.lang3.builder.DiffBuilderTest#testLongArray,10,0,196.530548
org.apache.commons.lang3.builder.ToStringBuilderTest#testDoubleArrayArray,8,27,198.188248
org.apache.commons.lang3.LocaleUtilsTest#testIsAvailableLocale,10,9,194.959137
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testLastIndexOfAny_StringStringArray,20,0,195.748871
org.apache.commons.lang3.ClassUtilsTest#testWrappersToPrimitivesNull,6,0,199.700394
org.apache.commons.lang3.IntegerRangeTest#testHashCode,6,6,195.570786
org.apache.commons.lang3.math.FractionTest#testFactory_String_improper,25,32,199.323135
org.apache.commons.lang3.stream.LangCollectorsTest#testJoiningNonStrings0Arg,9,0,204.165909
org.apache.commons.lang3.CharSetUtilsTest#testSqueeze_StringStringarray,18,17,196.695328
org.apache.commons.lang3.builder.ToStringBuilderTest#testReflectionHierarchy,22,32,207.593704
org.apache.commons.lang3.ArrayUtilsTest#testLastIndexOf,11,0,217.022385
org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeNullValuesTest#test_NonExclude,14,0,199.707443
org.apache.commons.lang3.exception.AbstractExceptionContextTest#testJavaSerialization,5,0,192.199234
org.apache.commons.lang3.text.StrTokenizerTest#testBasicIgnoreTrimmed3,11,11,202.316818
org.apache.commons.lang3.function.FailableFunctionsTest#testThrows_FailableIntToLongFunction_IOException,8,0,203.063446
org.apache.commons.lang3.time.DateUtilsTest#testSetMilliseconds,14,8,200.832901
org.apache.commons.lang3.ArrayUtilsTest#testShuffle,9,0,212.649017
org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest#testPerson,8,0,201.50914
org.apache.commons.lang3.concurrent.ConcurrentUtilsTest#testPutIfAbsentKeyPresent,8,4,204.279205
org.apache.commons.lang3.ArrayUtilsTest#testIndexOfChar,10,0,217.554169
org.apache.commons.lang3.builder.DefaultToStringStyleTest#testPerson,8,0,198.059311
org.apache.commons.lang3.ArrayUtilsRemoveMultipleTest#testRemoveElementsObjectArray,40,0,200.906174
org.apache.commons.lang3.math.FractionTest#testFactory_double,44,47,205.595383
org.apache.commons.lang3.time.FastDatePrinterTest#test1806Argument,3,0,205.272202
org.apache.commons.lang3.concurrent.BasicThreadFactoryTest#testNewThreadNoDaemonFlag,17,6,199.124008
org.apache.commons.lang3.StringUtilsTest#testOverlay_StringStringIntInt,23,42,203.04216
org.apache.commons.lang3.mutable.MutableIntTest#testGetAndAddValueObject,6,8,204.196579
org.apache.commons.lang3.builder.DiffResultTest#testIterator,12,0,195.145294
org.apache.commons.lang3.time.FastTimeZoneTest#testHoursColonMinutes,8,8,204.934433
org.apache.commons.lang3.EnumUtilsTest#test_processBitVectors_nullClass,4,1,194.548477
org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest#test_toStringExcludeEmptyCollection,4,0,204.999649
org.apache.commons.lang3.ValidateTest\$IsTrue\$WithMessage#shouldThrowExceptionWithGivenMessageContainingSpecialCharacterForFalseExpression,4,0,203.699036
org.apache.commons.lang3.BooleanUtilsTest#testAnd_object_validInput_3items,10,3,211.764877
org.apache.commons.lang3.StringUtilsTest#testSplitByWholeSeparatorPreserveAllTokens_StringStringInt,32,20,213.098083
org.apache.commons.lang3.tuple.ImmutablePairTest#testSerialization,6,3,197.383423
org.apache.commons.lang3.ValidateTest\$ExclusiveBetween\$WithDouble\$WithMessage#shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound,4,0,199.610031
org.apache.commons.lang3.compare.ComparableUtilsTest#testMin,12,0,204.377335
org.apache.commons.lang3.mutable.MutableObjectTest#testConstructors,7,5,203.669037
